DataSet,PubID,TrialID,TrtID,SubjectID,PlateID,WellID,SubTrtID,Site_sample,Cell_Type,Day_Sample,Day_Sample2,Time_Sample,VarName,VarValue,VarUnits,N,SE,SD,VarType
"Teixeira 2018",1,1,1,70,-,100mm,C052_run1_Pilot84,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+10,7.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,71,-,100mm,C052_run1_Pilot85,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+10,14.15,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,72,-,100mm,C052_run1_Pilot86,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+10,28.67,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,73,-,100mm,C052_run1_Pilot87,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+10,21.63,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,74,-,100mm,C052_run1_Pilot88,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+10,16.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,75,-,100mm,C052_run1_Pilot89,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+10,9.76,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,76,-,100mm,C052_run1_Pilot90,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+10,21.34,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,77,-,100mm,C052_run1_Pilot91,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+10,19.81,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,78,-,100mm,C052_run1_Pilot92,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+10,17.63,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,79,-,100mm,C052_run1_Pilot93,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+10,21.15,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,80,-,100mm,C052_run1_Pilot94,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+10,12.87,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,81,-,100mm,C052_run1_Pilot95,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+10,17.29,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,1,-,2w,C052_run1_Pilot1,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,5.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,2,-,1w,C052_run1_Pilot2,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,11.72,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,3,-,1w,C052_run1_Pilot3,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,8.51,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,4,-,2w,C052_run1_Pilot4,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,8.44,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,5,-,1w,C052_run1_Pilot5,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,6.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,6,-,1w,C052_run1_Pilot6,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,6.06,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,7,-,2w,C052_run1_Pilot7,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+11,5.96,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,9,-,1w,C052_run1_Pilot9,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+11,6.26,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,10,-,2w,C052_run1_Pilot10,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+11,8.43,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,12,-,1w,C052_run1_Pilot12,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+11,24.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,13,-,2w,C052_run1_Pilot13,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,11.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,14,-,1w,C052_run1_Pilot14,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,6.52,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,15,-,1w,C052_run1_Pilot15,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,9.6,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,16,-,2w,C052_run1_Pilot16,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,24.57,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,17,-,1w,C052_run1_Pilot17,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,13.48,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,18,-,1w,C052_run1_Pilot18,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,19.36,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,19,-,2w,C052_run1_Pilot19,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,17.36,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,20,-,1w,C052_run1_Pilot20,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,15.37,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,21,-,1w,C052_run1_Pilot21,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,10.93,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,22,-,2w,C052_run1_Pilot22,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,12.74,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,23,-,1w,C052_run1_Pilot23,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,12.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,24,-,1w,C052_run1_Pilot24,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,27.61,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,25,-,2w,C052_run1_Pilot25,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,20.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,26,-,1w,C052_run1_Pilot26,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,10.99,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,27,-,1w,C052_run1_Pilot27,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,19.1,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,28,-,2w,C052_run1_Pilot28,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,27.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,29,-,1w,C052_run1_Pilot29,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,17.73,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,30,-,1w,C052_run1_Pilot30,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,13.16,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,31,-,2w,C052_run1_Pilot31,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,12.17,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,33,-,1w,C052_run1_Pilot33,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,10.08,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,34,-,2w,C052_run1_Pilot34,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,8.12,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,35,-,1w,C052_run1_Pilot35,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,11.11,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,36,-,1w,C052_run1_Pilot36,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,11.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,37,-,2w,C052_run1_Pilot37,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+11,22.28,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,38,-,1w,C052_run1_Pilot38,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+11,13.25,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,40,-,2w,C052_run1_Pilot40,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+11,72.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,41,-,1w,C052_run1_Pilot41,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+11,31.26,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,43,-,2w,C052_run1_Pilot43,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,17.01,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,44,-,1w,C052_run1_Pilot44,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,12.48,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,45,-,1w,C052_run1_Pilot45,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,11.56,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,46,-,2w,C052_run1_Pilot46,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,13.81,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,47,-,1w,C052_run1_Pilot47,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,23.19,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,48,-,1w,C052_run1_Pilot48,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,7.92,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,50,-,1w,C052_run1_Pilot50,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+11,18.01,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,51,-,2w,C052_run1_Pilot52,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+11,13.44,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,52,-,1w,C052_run1_Pilot53,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+11,15.89,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,53,-,1w,C052_run1_Pilot56,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+11,7.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,54,-,2w,C052_run1_Pilot58,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+11,9.42,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,55,-,1w,C052_run1_Pilot59,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+11,7.9,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,56,-,2w,C052_run1_Pilot61,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+11,45.85,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,58,-,2w,C052_run1_Pilot64,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+11,11.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,59,-,1w,C052_run1_Pilot65,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+11,20.38,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,60,-,2w,C052_run1_Pilot67,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,15.23,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,62,-,1w,C052_run1_Pilot69,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,7.97,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,63,-,2w,C052_run1_Pilot73,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,31.73,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,64,-,1w,C052_run1_Pilot74,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,9.77,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,65,-,1w,C052_run1_Pilot75,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,19.38,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,66,-,100mm,C052_run1_Pilot80,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,18.02,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,67,-,100mm,C052_run1_Pilot81,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+11,8.02,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,68,-,100mm,C052_run1_Pilot82,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,14.11,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,69,-,100mm,C052_run1_Pilot83,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+11,18.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,71,-,100mm,C052_run1_Pilot85,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+11,4.88,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,72,-,100mm,C052_run1_Pilot86,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,13.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,73,-,100mm,C052_run1_Pilot87,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+11,25.47,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,74,-,100mm,C052_run1_Pilot88,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,6.19,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,75,-,100mm,C052_run1_Pilot89,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+11,15.36,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,76,-,100mm,C052_run1_Pilot90,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+11,18.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,77,-,100mm,C052_run1_Pilot91,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+11,21.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,78,-,100mm,C052_run1_Pilot92,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,12.47,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,79,-,100mm,C052_run1_Pilot93,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+11,13.66,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,80,-,100mm,C052_run1_Pilot94,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+11,10.82,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,81,-,100mm,C052_run1_Pilot95,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+11,14.6,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,1,-,2w,C052_run1_Pilot1,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+12,21.88,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,2,-,1w,C052_run1_Pilot2,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+12,14.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,3,-,1w,C052_run1_Pilot3,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+12,8.32,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,4,-,2w,C052_run1_Pilot4,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+12,33.16,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,5,-,1w,C052_run1_Pilot5,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+12,5.62,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,8,-,1w,C052_run1_Pilot8,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+12,27.37,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,9,-,1w,C052_run1_Pilot9,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+12,21.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,10,-,2w,C052_run1_Pilot10,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+12,26.07,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,11,-,1w,C052_run1_Pilot11,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+12,43.79,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,12,-,1w,C052_run1_Pilot12,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+12,13.91,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,13,-,2w,C052_run1_Pilot13,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+12,22.12,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,14,-,1w,C052_run1_Pilot14,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+12,9.98,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,15,-,1w,C052_run1_Pilot15,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+12,19.32,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,16,-,2w,C052_run1_Pilot16,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+12,20.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,17,-,1w,C052_run1_Pilot17,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+12,21.02,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,18,-,1w,C052_run1_Pilot18,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+12,44.29,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,19,-,2w,C052_run1_Pilot19,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+12,45.56,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,21,-,1w,C052_run1_Pilot21,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+12,7.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,22,-,2w,C052_run1_Pilot22,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+12,33.3,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,23,-,1w,C052_run1_Pilot23,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+12,30.17,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,24,-,1w,C052_run1_Pilot24,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+12,10.87,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,25,-,2w,C052_run1_Pilot25,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,24.83,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,26,-,1w,C052_run1_Pilot26,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,26.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,27,-,1w,C052_run1_Pilot27,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,9.95,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,28,-,2w,C052_run1_Pilot28,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,11.87,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,29,-,1w,C052_run1_Pilot29,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,16.73,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,30,-,1w,C052_run1_Pilot30,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,16.82,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,31,-,2w,C052_run1_Pilot31,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+12,44.54,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,32,-,1w,C052_run1_Pilot32,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+12,15.48,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,33,-,1w,C052_run1_Pilot33,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+12,13.57,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,34,-,2w,C052_run1_Pilot34,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+12,17.47,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,35,-,1w,C052_run1_Pilot35,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+12,12.41,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,36,-,1w,C052_run1_Pilot36,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+12,27.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,37,-,2w,C052_run1_Pilot37,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+12,14.46,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,38,-,1w,C052_run1_Pilot38,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+12,47.3,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,39,-,1w,C052_run1_Pilot39,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+12,16.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,40,-,2w,C052_run1_Pilot40,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+12,49.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,41,-,1w,C052_run1_Pilot41,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+12,9.12,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,42,-,1w,C052_run1_Pilot42,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+12,12.03,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,43,-,2w,C052_run1_Pilot43,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,39.16,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,44,-,1w,C052_run1_Pilot44,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,18.24,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,45,-,1w,C052_run1_Pilot45,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,11.01,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,46,-,2w,C052_run1_Pilot46,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,21,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,47,-,1w,C052_run1_Pilot47,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,14.46,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,48,-,1w,C052_run1_Pilot48,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,17.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,49,-,2w,C052_run1_Pilot49,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+12,22.07,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,50,-,1w,C052_run1_Pilot50,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+12,23.78,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,51,-,2w,C052_run1_Pilot52,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+12,11.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,52,-,1w,C052_run1_Pilot53,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+12,11.17,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,53,-,1w,C052_run1_Pilot56,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+12,52.98,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,54,-,2w,C052_run1_Pilot58,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+12,23.64,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,56,-,2w,C052_run1_Pilot61,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+12,29.03,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,57,-,1w,C052_run1_Pilot62,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+12,19.43,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,59,-,1w,C052_run1_Pilot65,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+12,12.23,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,61,-,1w,C052_run1_Pilot68,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,7.09,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,62,-,1w,C052_run1_Pilot69,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+12,18.12,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,63,-,2w,C052_run1_Pilot73,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+12,23.29,-,-,-,-,"Fatty Acids synthesis"
